idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,12.43,0,0,0,20
2,2,0,1,23.54,0,0,0,20
3,1,0,0,22.5,0,0,0,20
4,1,0,2,22.77,0,0,1,20
5,2,0,2,20.96,0,0,0,20
6,2,0,3,16.45,0,0,0,20
7,4,0,0,6.9,0,0,0,20
8,6,0,2,21.09,0,0,1,20
9,4,0,3,17.68,0,0,1,20
10,4,0,2,15.58,0,0,1,20
11,6,0,1,17.56,0,0,1,20
12,6,0,0,7.53,0,0,1,20
13,4,0,4,20.21,0,0,1,20
14,4,0,1,9.85,0,0,1,20
15,1,0,1,22.34,0,0,0,20
16,5,0,0,10.13,1,0,0,20
17,5,0,1,14.53,2,0,0,20
18,3,0,0,13.41,3,0,0,20
19,3,0,1,7.36,4,0,0,20
20,3,0,2,13.38,5,0,0,20
21,3,0,3,10.64,6,0,0,20
22,5,0,2,19.2,7,0,0,20
23,5,0,3,19.92,8,0,0,20
24,5,0,4,23.56,9,0,0,20
25,3,0,4,8.07,10,0,0,20
