idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,13.15,1,113.15,0,0,20
2,1,0,0,22.13,0,22.13,0,0,20
3,6,0,3,22.89,3,322.89,0,1,20
4,6,0,2,9.43,3,309.43,0,1,20
5,6,0,1,14.28,2,214.28,0,1,20
6,1,0,1,11.7,2,211.7,1,0,20
7,2,0,0,13.67,0,13.67,2,0,20
8,1,0,2,8.58,3,308.58,3,0,20
9,2,0,1,18.61,2,218.61,4,0,20
10,2,0,2,5.28,3,305.28,5,0,20
11,3,0,0,12.52,0,12.52,6,0,20
12,3,0,1,20.99,2,220.99,7,0,20
13,4,0,0,18.98,2,218.98,8,0,20
14,3,0,2,21.72,2,221.72,9,0,20
15,4,0,1,19.78,2,219.78,10,0,20
16,5,0,0,9.38,0,9.38,11,0,20
17,5,0,1,7.64,0,7.64,12,0,20
18,5,0,2,10.64,2,210.64,13,0,20
19,5,0,3,13.16,2,213.16,14,0,20
20,5,0,4,7.25,2,207.25,15,0,20
21,1,0,3,14.29,3,314.29,16,0,20
22,4,0,2,14.7,2,214.7,17,0,20
23,1,0,4,18.13,3,318.13,18,0,20
24,4,0,3,16.83,1,116.83,19,0,20
25,2,0,3,5.49,3,305.49,20,0,20
