idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,2,18.72,3,318.72,0,1,20
2,3,0,1,10.63,2,210.63,0,1,20
3,2,0,0,20.25,3,320.25,0,0,20
4,2,0,1,12.68,3,312.68,0,0,20
5,3,0,0,22.43,0,22.43,0,1,20
6,3,0,2,22.26,2,222.26,1,0,20
7,1,0,0,22.8,1,122.8,2,0,20
8,4,0,0,18.83,0,18.83,3,0,20
9,1,0,1,20.65,2,220.65,4,0,20
10,1,0,2,21.38,2,221.38,5,0,20
11,4,0,1,13.77,1,113.77,6,0,20
12,5,0,0,11.25,1,111.25,7,0,20
13,3,0,3,13.82,3,313.82,8,0,20
14,6,0,0,15.61,0,15.61,9,0,20
15,1,0,3,11.18,3,311.18,10,0,20
16,4,0,2,6.94,3,306.94,11,0,20
17,6,0,1,12.9,0,12.9,12,0,20
18,6,0,2,19.58,0,19.58,13,0,20
19,5,0,1,9.59,1,109.59,14,0,20
20,5,0,2,22.94,1,122.94,15,0,20
21,3,0,4,17.22,3,317.22,16,0,20
22,6,0,3,15.37,0,15.37,17,0,20
23,6,0,4,10.72,0,10.72,18,0,20
24,5,0,3,14.74,2,214.74,19,0,20
25,5,0,4,23.03,2,223.03,20,0,20
