idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,15.43,3,315.43,0,0,20
2,4,0,1,8.21,2,208.21,0,0,20
3,4,0,2,22.28,3,322.28,0,0,20
4,6,0,0,10.24,0,10.24,0,0,20
5,6,0,1,17.75,1,117.75,0,1,20
6,1,0,0,16.64,0,16.64,1,0,20
7,1,0,1,15.35,1,115.35,2,0,20
8,2,0,0,16.57,0,16.57,3,0,20
9,1,0,2,6.2,3,306.2,4,0,20
10,2,0,1,7.94,3,307.94,5,0,20
11,3,0,0,16.46,2,216.46,6,0,20
12,5,0,0,14.32,0,14.32,7,0,20
13,3,0,1,21.01,2,221.01,8,0,20
14,2,0,2,16.81,3,316.81,9,0,20
15,5,0,1,7.27,0,7.27,10,0,20
16,5,0,2,7.51,1,107.51,11,0,20
17,6,0,2,5.54,2,205.54,12,0,20
18,2,0,3,17.14,3,317.14,13,0,20
19,6,0,3,15.23,2,215.23,14,0,20
20,4,0,3,23.57,3,323.57,15,0,20
21,5,0,3,12.18,0,12.18,16,0,20
22,5,0,4,19.39,1,119.39,17,0,20
23,3,0,2,23.73,2,223.73,18,0,20
24,6,0,4,22.94,2,222.94,19,0,20
25,3,0,3,12.1,0,12.1,20,0,20
