idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,8.08,0,0,20,0,8.08
2,4,0,3,6.47,0,1,20,3,306.47
3,4,0,4,20.11,0,1,20,3,320.11
4,4,0,2,13.78,0,1,20,2,213.78
5,4,0,1,20.56,0,1,20,0,20.56
6,1,0,0,12.8,1,0,20,0,12.8
7,1,0,1,16.84,2,0,20,1,116.84
8,2,0,0,11.79,3,0,20,1,111.78999999999999
9,1,0,2,22.08,4,0,20,1,122.08
10,3,0,0,20.45,5,0,20,0,20.45
11,2,0,1,7.04,6,0,20,2,207.04
12,3,0,1,14.08,7,0,20,1,114.08
13,5,0,0,19.2,8,0,20,0,19.2
14,6,0,0,7.05,9,0,20,0,7.05
15,6,0,1,10.76,10,0,20,0,10.76
16,2,0,2,18.45,11,0,20,2,218.45
17,6,0,2,13.48,12,0,20,0,13.48
18,1,0,3,10.09,13,0,20,2,210.09
19,5,0,1,9.88,14,0,20,0,9.88
20,5,0,2,10.65,15,0,20,0,10.65
21,2,0,3,7.2,16,0,20,3,307.2
22,2,0,4,19.63,17,0,20,3,319.63
23,6,0,3,23.62,18,0,20,0,23.62
24,3,0,2,18.1,19,0,20,1,118.1
25,5,0,3,17.75,20,0,20,0,17.75
