idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,3,7.27,3,307.27,0,1,20
2,4,0,1,13.41,0,13.41,0,1,20
3,4,0,0,5.48,0,5.48,0,1,20
4,4,0,4,22.58,3,322.58,0,1,20
5,4,0,2,22.0,1,122.0,0,1,20
6,1,0,0,6.04,3,306.04,1,0,20
7,1,0,1,23.49,3,323.49,2,0,20
8,2,0,0,17.63,2,217.63,3,0,20
9,3,0,0,8.83,1,108.83,4,0,20
10,2,0,1,12.89,3,312.89,5,0,20
11,5,0,0,23.19,0,23.19,6,0,20
12,3,0,1,9.02,2,209.02,7,0,20
13,3,0,2,10.82,2,210.82,8,0,20
14,3,0,3,17.81,2,217.81,9,0,20
15,6,0,0,17.11,0,17.11,10,0,20
16,5,0,1,17.13,1,117.13,11,0,20
17,5,0,2,17.39,1,117.39,12,0,20
18,2,0,2,15.71,3,315.71,13,0,20
19,6,0,1,5.65,0,5.65,14,0,20
20,6,0,2,8.02,0,8.02,15,0,20
21,6,0,3,23.24,0,23.24,16,0,20
22,5,0,3,12.7,2,212.7,17,0,20
23,6,0,4,13.88,1,113.88,18,0,20
24,3,0,4,21.39,2,221.39,19,0,20
25,5,0,4,20.66,1,120.66,20,0,20
