idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,22.85,0,0,20,0,22.85
2,3,0,2,11.07,0,1,20,3,311.07
3,1,0,0,21.45,0,0,20,2,221.45
4,3,0,1,16.98,0,1,20,1,116.98
5,3,0,0,6.79,0,1,20,0,6.79
6,1,0,1,16.46,0,1,20,3,316.46
7,1,0,2,20.85,0,1,20,3,320.85
8,2,0,1,17.95,1,0,20,3,317.95
9,4,0,0,23.87,2,0,20,2,223.87
10,5,0,0,22.01,3,0,20,1,122.01
11,5,0,1,6.88,4,0,20,2,206.88
12,6,0,0,20.04,5,0,20,0,20.04
13,6,0,1,13.32,6,0,20,1,113.32
14,6,0,2,5.18,7,0,20,2,205.18
15,3,0,3,11.76,8,0,20,3,311.76
16,6,0,3,13.77,9,0,20,1,113.77
17,1,0,3,23.56,10,0,20,3,323.56
18,5,0,2,22.57,11,0,20,2,222.57
19,6,0,4,20.39,12,0,20,2,220.39
20,4,0,1,15.48,13,0,20,3,315.48
21,5,0,3,21.31,14,0,20,2,221.31
22,5,0,4,5.92,15,0,20,1,105.92
23,4,0,2,7.07,16,0,20,1,107.07
24,4,0,3,7.07,17,0,20,1,107.07
25,4,0,4,7.89,18,0,20,2,207.89
26,3,0,4,20.94,19,0,20,1,120.94
27,2,0,2,9.46,20,0,20,2,209.46
