idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,4,16.89,3,316.89,0,1,20
2,1,0,2,20.82,1,120.82,0,1,20
3,1,0,0,21.6,1,121.6,0,0,20
4,3,0,1,15.3,0,15.3,0,1,20
5,1,0,1,5.93,1,105.93,0,0,20
6,1,0,3,11.74,3,311.74,0,1,20
7,3,0,0,12.09,0,12.09,0,0,20
8,2,0,0,16.15,1,116.15,1,0,20
9,4,0,0,8.24,0,8.24,2,0,20
10,2,0,1,17.37,3,317.37,3,0,20
11,4,0,1,11.31,0,11.31,4,0,20
12,3,0,2,8.18,3,308.18,5,0,20
13,4,0,2,5.1,2,205.1,6,0,20
14,5,0,0,17.77,0,17.77,7,0,20
15,4,0,3,16.0,2,216.0,8,0,20
16,6,0,0,11.14,0,11.14,9,0,20
17,5,0,1,13.04,1,113.03999999999999,10,0,20
18,4,0,4,5.15,3,305.15,11,0,20
19,5,0,2,17.86,2,217.86,12,0,20
20,6,0,1,7.91,2,207.91,13,0,20
21,6,0,2,8.47,2,208.47,14,0,20
22,6,0,3,14.02,0,14.02,15,0,20
23,2,0,2,22.63,3,322.63,16,0,20
24,5,0,3,20.27,2,220.27,17,0,20
25,3,0,3,11.68,3,311.68,18,0,20
26,2,0,3,23.77,3,323.77,19,0,20
27,3,0,4,19.83,3,319.83,20,0,20
