idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,4,8.76,2,208.76,0,1,20
2,1,0,0,19.87,0,19.87,0,0,20
3,4,0,0,8.92,0,8.92,0,0,20
4,4,0,1,18.82,2,218.82,0,0,20
5,1,0,3,6.93,2,206.93,0,1,20
6,1,0,1,14.1,0,14.1,0,0,20
7,1,0,2,22.84,0,22.84,0,1,20
8,2,0,0,6.39,2,206.39,1,0,20
9,2,0,1,23.93,3,323.93,2,0,20
10,3,0,0,21.64,2,221.64,3,0,20
11,5,0,0,10.84,0,10.84,4,0,20
12,6,0,0,7.84,0,7.84,5,0,20
13,5,0,1,14.08,2,214.08,6,0,20
14,6,0,1,13.51,0,13.51,7,0,20
15,3,0,1,23.77,2,223.77,8,0,20
16,3,0,2,9.31,3,309.31,9,0,20
17,6,0,2,13.89,2,213.89,10,0,20
18,6,0,3,21.63,0,21.63,11,0,20
19,3,0,3,9.96,3,309.96,12,0,20
20,5,0,2,10.13,1,110.13,13,0,20
21,5,0,3,10.67,1,110.67,14,0,20
22,4,0,2,21.11,3,321.11,15,0,20
23,5,0,4,23.26,2,223.26,16,0,20
24,6,0,4,9.76,2,209.76,17,0,20
25,3,0,4,21.6,0,21.6,18,0,20
26,4,0,3,17.45,2,217.45,19,0,20
27,4,0,4,21.05,1,121.05,20,0,20
