idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,12.48,0,0,20,1,112.48
2,3,0,2,13.02,0,1,20,0,13.02
3,3,0,1,8.85,0,1,20,0,8.85
4,6,0,1,6.43,0,0,20,1,106.43
5,3,0,0,8.49,0,0,20,0,8.49
6,6,0,2,22.73,0,0,20,0,22.73
7,6,0,3,5.85,0,0,20,3,305.85
8,1,0,0,12.1,1,0,20,3,312.1
9,2,0,0,9.12,2,0,20,1,109.12
10,2,0,1,18.37,3,0,20,1,118.37
11,4,0,0,7.76,4,0,20,0,7.76
12,2,0,2,14.96,5,0,20,2,214.96
13,3,0,3,14.26,6,0,20,1,114.26
14,1,0,1,12.94,7,0,20,3,312.94
15,4,0,1,17.15,8,0,20,0,17.15
16,2,0,3,17.26,9,0,20,2,217.26
17,4,0,2,5.52,10,0,20,1,105.52
18,3,0,4,14.39,11,0,20,1,114.39
19,2,0,4,17.74,12,0,20,2,217.74
20,4,0,3,17.13,13,0,20,2,217.13
21,5,0,0,5.92,14,0,20,1,105.92
22,5,0,1,23.54,15,0,20,0,23.54
23,5,0,2,12.55,16,0,20,1,112.55
24,1,0,2,15.15,17,0,20,3,315.15
25,6,0,4,6.72,18,0,20,3,306.72
26,4,0,4,14.69,19,0,20,3,314.69
27,5,0,3,18.96,20,0,20,2,218.96
