idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,4,15.1,2,215.1,0,1,20
2,2,0,0,22.83,0,22.83,0,0,20
3,2,0,1,22.39,2,222.39,0,0,20
4,1,0,0,15.36,3,315.36,0,0,20
5,1,0,1,10.49,0,10.49,0,0,20
6,1,0,2,18.48,1,118.48,0,0,20
7,1,0,3,18.62,1,118.62,0,1,20
8,3,0,0,13.72,2,213.72,1,0,20
9,4,0,0,12.94,1,112.94,2,0,20
10,5,0,0,9.45,1,109.45,3,0,20
11,2,0,2,14.55,3,314.55,4,0,20
12,6,0,0,19.57,0,19.57,5,0,20
13,6,0,1,6.32,1,106.32,6,0,20
14,2,0,3,20.73,3,320.73,7,0,20
15,3,0,1,20.76,2,220.76,8,0,20
16,4,0,1,19.96,1,119.96000000000001,9,0,20
17,3,0,2,23.53,2,223.53,10,0,20
18,5,0,1,10.61,1,110.61,11,0,20
19,3,0,3,13.31,3,313.31,12,0,20
20,4,0,2,7.0,2,207.0,13,0,20
21,4,0,3,14.84,2,214.84,14,0,20
22,2,0,4,21.12,3,321.12,15,0,20
23,6,0,2,20.49,0,20.49,16,0,20
24,5,0,2,11.95,1,111.95,17,0,20
25,5,0,3,14.48,2,214.48,18,0,20
26,6,0,3,7.18,0,7.18,19,0,20
27,6,0,4,9.52,2,209.52,20,0,20
