idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,17.04,3,317.04,0,0,20
2,1,0,0,10.64,2,210.64,0,0,20
3,1,0,1,23.36,3,323.36,0,0,20
4,2,0,0,5.5,0,5.5,0,0,20
5,1,0,2,17.28,2,217.28,0,0,20
6,1,0,3,19.75,1,119.75,0,0,20
7,4,0,3,14.37,3,314.37,0,1,20
8,4,0,1,8.62,2,208.62,0,0,20
9,2,0,1,21.28,0,21.28,0,1,20
10,4,0,2,18.84,2,218.84,0,1,20
11,3,0,0,11.47,0,11.47,1,0,20
12,2,0,2,6.0,3,306.0,2,0,20
13,3,0,1,6.76,1,106.76,3,0,20
14,1,0,4,20.5,1,120.5,4,0,20
15,3,0,2,22.53,2,222.53,5,0,20
16,5,0,0,5.07,1,105.07,6,0,20
17,5,0,1,21.19,2,221.19,7,0,20
18,6,0,0,20.88,1,120.88,8,0,20
19,6,0,1,8.03,1,108.03,9,0,20
20,4,0,4,23.15,3,323.15,10,0,20
21,6,0,2,19.08,0,19.08,11,0,20
22,6,0,3,14.36,0,14.36,12,0,20
23,5,0,2,11.86,0,11.86,13,0,20
24,6,0,4,7.89,1,107.89,14,0,20
25,3,0,3,22.77,2,222.77,15,0,20
26,5,0,3,7.28,2,207.28,16,0,20
27,5,0,4,21.08,1,121.08,17,0,20
