idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,11.25,0,0,20,2,211.25
2,3,0,0,15.49,0,0,20,3,315.49
3,4,0,0,7.45,0,0,20,1,107.45
4,2,0,2,23.27,0,1,20,3,323.27
5,6,0,1,8.69,0,0,20,1,108.69
6,3,0,1,19.3,0,0,20,2,219.3
7,6,0,2,15.31,0,0,20,1,115.31
8,3,0,2,19.01,0,0,20,2,219.01
9,2,0,0,15.17,0,0,20,3,315.17
10,2,0,1,20.49,0,0,20,3,320.49
11,4,0,1,14.97,1,0,20,2,214.97
12,1,0,0,13.72,2,0,20,1,113.72
13,3,0,3,5.08,3,0,20,3,305.08
14,5,0,0,6.41,4,0,20,0,6.41
15,5,0,1,8.09,5,0,20,0,8.09
16,5,0,2,6.32,6,0,20,1,106.32
17,3,0,4,11.62,7,0,20,3,311.62
18,6,0,3,19.31,8,0,20,1,119.31
19,6,0,4,9.15,9,0,20,2,209.15
20,1,0,1,5.47,10,0,20,2,205.47
21,4,0,2,23.64,11,0,20,2,223.64
22,4,0,3,13.34,12,0,20,3,313.34
23,5,0,3,9.65,13,0,20,0,9.65
24,5,0,4,23.24,14,0,20,1,123.24
25,1,0,2,7.29,15,0,20,3,307.29
26,1,0,3,20.85,16,0,20,2,220.85
27,1,0,4,16.57,17,0,20,0,16.57
