idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,21.46,0,21.46,0,0,20
2,6,0,0,11.55,1,111.55,0,0,20
3,6,0,1,10.81,1,110.81,0,0,20
4,6,0,3,23.69,3,323.69,0,1,20
5,5,0,4,8.19,3,308.19,0,1,20
6,3,0,0,8.29,0,8.29,0,1,20
7,5,0,3,23.79,2,223.79,0,1,20
8,5,0,2,12.96,2,212.96,0,1,20
9,5,0,1,8.37,2,208.37,0,0,20
10,6,0,2,14.41,3,314.41,0,1,20
11,3,0,1,18.92,3,318.92,1,0,20
12,1,0,0,18.8,0,18.8,2,0,20
13,2,0,0,15.32,0,15.32,3,0,20
14,1,0,1,13.48,3,313.48,4,0,20
15,2,0,1,8.86,2,208.86,5,0,20
16,1,0,2,18.85,3,318.85,6,0,20
17,4,0,0,8.97,0,8.97,7,0,20
18,4,0,1,7.0,1,107.0,8,0,20
19,2,0,2,15.14,3,315.14,9,0,20
20,4,0,2,12.05,1,112.05,10,0,20
21,4,0,3,18.11,2,218.11,11,0,20
22,4,0,4,21.31,2,221.31,12,0,20
23,2,0,3,20.13,2,220.13,13,0,20
24,2,0,4,15.9,3,315.9,14,0,20
25,1,0,3,10.1,1,110.1,15,0,20
26,3,0,2,23.53,3,323.53,16,0,20
27,1,0,4,15.33,3,315.33,17,0,20
