idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,1,7.55,1,107.55,0,1,20
2,6,0,0,20.3,2,220.3,0,0,20
3,3,0,0,17.89,0,17.89,0,0,20
4,3,0,1,8.28,0,8.28,0,0,20
5,6,0,3,9.89,2,209.89,0,1,20
6,6,0,1,6.78,1,106.78,0,0,20
7,6,0,2,15.97,1,115.97,0,0,20
8,2,0,0,20.01,0,20.01,0,1,20
9,3,0,2,11.66,2,211.66,0,0,20
10,3,0,3,8.07,3,308.07,0,0,20
11,2,0,2,15.88,3,315.88,1,0,20
12,1,0,0,11.0,1,111.0,2,0,20
13,1,0,1,5.32,2,205.32,3,0,20
14,3,0,4,11.74,3,311.74,4,0,20
15,1,0,2,22.28,2,222.28,5,0,20
16,1,0,3,11.31,3,311.31,6,0,20
17,4,0,0,21.55,1,121.55,7,0,20
18,2,0,3,22.88,3,322.88,8,0,20
19,5,0,0,23.96,0,23.96,9,0,20
20,5,0,1,11.05,0,11.05,10,0,20
21,5,0,2,12.21,0,12.21,11,0,20
22,6,0,4,11.26,3,311.26,12,0,20
23,1,0,4,11.61,3,311.61,13,0,20
24,4,0,1,21.85,3,321.85,14,0,20
25,5,0,3,16.02,0,16.02,15,0,20
26,5,0,4,5.27,0,5.27,16,0,20
27,4,0,2,16.24,0,16.24,17,0,20
