idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,1,20.84,2,220.84,0,1,20
2,2,0,3,13.59,2,213.59,0,1,20
3,4,0,2,10.29,3,310.29,0,1,20
4,4,0,4,18.63,3,318.63,0,1,20
5,4,0,0,16.08,0,16.08,0,1,20
6,2,0,0,12.77,0,12.77,0,1,20
7,2,0,2,13.64,1,113.64,0,1,20
8,2,0,1,22.99,0,22.99,0,1,20
9,2,0,4,18.73,2,218.73,0,1,20
10,4,0,3,18.22,3,318.22,0,1,20
11,1,0,0,13.1,0,13.1,1,0,20
12,1,0,1,13.82,3,313.82,2,0,20
13,3,0,0,17.9,2,217.9,3,0,20
14,5,0,0,13.73,2,213.73,4,0,20
15,6,0,0,19.17,1,119.17,5,0,20
16,3,0,1,10.04,3,310.04,6,0,20
17,6,0,1,12.06,0,12.06,7,0,20
18,6,0,2,7.79,1,107.79,8,0,20
19,5,0,1,7.87,3,307.87,9,0,20
20,6,0,3,15.95,1,115.95,10,0,20
21,3,0,2,10.69,3,310.69,11,0,20
22,1,0,2,14.3,3,314.3,12,0,20
23,5,0,2,6.59,2,206.59,13,0,20
24,6,0,4,8.4,1,108.4,14,0,20
25,5,0,3,23.98,2,223.98,15,0,20
26,5,0,4,6.08,3,306.08,16,0,20
27,3,0,3,12.95,0,12.95,17,0,20
