idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,4,14.62,0,1,20,3,314.62
2,6,0,3,13.16,0,1,20,2,213.16
3,6,0,2,10.61,0,1,20,2,210.61
4,2,0,0,9.75,0,0,20,0,9.75
5,6,0,0,19.1,0,0,20,2,219.1
6,1,0,0,18.82,0,0,20,0,18.82
7,1,0,1,12.58,0,0,20,0,12.58
8,1,0,2,20.33,0,1,20,0,20.33
9,6,0,1,10.57,0,0,20,2,210.57
10,1,0,3,18.02,0,1,20,3,318.02
11,2,0,1,15.89,1,0,20,1,115.89
12,3,0,0,21.43,2,0,20,0,21.43
13,2,0,2,16.93,3,0,20,2,216.93
14,2,0,3,5.1,4,0,20,3,305.1
15,4,0,0,21.35,5,0,20,0,21.35
16,3,0,1,10.09,6,0,20,1,110.09
17,3,0,2,5.65,7,0,20,2,205.65
18,3,0,3,17.53,8,0,20,2,217.53
19,4,0,1,22.09,9,0,20,1,122.09
20,1,0,4,22.49,10,0,20,3,322.49
21,5,0,0,21.62,11,0,20,0,21.62
22,3,0,4,23.22,12,0,20,2,223.22
23,5,0,1,8.86,13,0,20,1,108.86
24,5,0,2,8.21,14,0,20,0,8.21
25,2,0,4,10.93,15,0,20,3,310.93
26,4,0,2,23.34,16,0,20,2,223.34
27,4,0,3,16.41,17,0,20,3,316.41
