idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,7.42,1,107.42,0,0,20
2,5,0,0,12.6,3,312.6,0,0,20
3,5,0,1,10.45,3,310.45,0,0,20
4,3,0,1,22.56,1,122.56,0,1,20
5,2,0,2,13.81,1,113.81,0,1,20
6,5,0,2,16.74,3,316.74,0,1,20
7,3,0,0,16.28,0,16.28,0,0,20
8,2,0,3,20.74,1,120.74,0,1,20
9,3,0,2,8.14,2,208.14,0,2,20
10,2,0,1,9.6,1,109.6,0,0,20
11,3,0,3,21.32,2,221.32,1,0,20
12,3,0,4,5.85,3,305.85,2,0,20
13,2,0,4,14.47,3,314.47,3,0,20
14,1,0,0,23.6,3,323.6,4,0,20
15,4,0,0,20.15,3,320.15,5,0,20
16,6,0,0,14.85,1,114.85,6,0,20
17,6,0,1,11.06,3,311.06,7,0,20
18,6,0,2,15.49,3,315.49,8,0,20
19,5,0,3,20.02,3,320.02,9,0,20
20,6,0,3,7.85,3,307.85,10,0,20
21,6,0,4,10.83,0,10.83,11,0,20
22,5,0,4,16.98,3,316.98,12,0,20
23,4,0,1,6.53,2,206.53,13,0,20
24,4,0,2,8.77,1,108.77,14,0,20
25,4,0,3,23.39,0,23.39,15,0,20
26,4,0,4,22.07,2,222.07,16,0,20
27,1,0,1,20.25,1,120.25,17,0,20
