idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,6.74,0,6.74,0,0,20
2,5,0,3,21.45,2,221.45,0,1,20
3,1,0,1,6.26,2,206.26,0,1,20
4,5,0,0,19.35,0,19.35,0,0,20
5,5,0,2,20.19,0,20.19,0,1,20
6,5,0,4,22.67,3,322.67,0,2,20
7,5,0,1,14.81,0,14.81,0,0,20
8,1,0,0,8.7,1,108.7,0,0,20
9,1,0,2,6.85,2,206.85,0,1,20
10,1,0,3,9.36,2,209.36,0,1,20
11,3,0,1,22.02,1,122.02,1,0,20
12,2,0,0,15.75,2,215.75,2,0,20
13,4,0,0,16.9,1,116.9,3,0,20
14,6,0,0,21.33,0,21.33,4,0,20
15,2,0,1,12.5,3,312.5,5,0,20
16,6,0,1,20.01,0,20.01,6,0,20
17,3,0,2,7.12,3,307.12,7,0,20
18,4,0,1,19.4,2,219.4,8,0,20
19,6,0,2,16.5,2,216.5,9,0,20
20,6,0,3,8.71,0,8.71,10,0,20
21,6,0,4,12.88,0,12.88,11,0,20
22,4,0,2,10.53,2,210.53,12,0,20
23,4,0,3,14.41,0,14.41,13,0,20
24,4,0,4,16.93,0,16.93,14,0,20
25,3,0,3,12.32,3,312.32,15,0,20
26,3,0,4,7.79,1,107.79,16,0,20
27,2,0,2,15.79,1,115.78999999999999,17,0,20
