idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,22.59,1,122.59,0,0,20
2,4,0,4,8.94,3,308.94,0,1,20
3,1,0,1,22.26,0,22.26,0,1,20
4,2,0,2,10.13,3,310.13,0,1,20
5,4,0,0,15.32,0,15.32,0,0,20
6,4,0,1,13.62,0,13.62,0,0,20
7,2,0,1,6.36,1,106.36,0,0,20
8,4,0,2,10.27,2,210.27,0,0,20
9,1,0,0,13.11,0,13.11,0,1,20
10,4,0,3,8.89,3,308.89,0,0,20
11,2,0,3,15.95,3,315.95,1,0,20
12,3,0,0,14.95,0,14.95,2,0,20
13,5,0,0,9.18,0,9.18,3,0,20
14,1,0,2,7.55,1,107.55,4,0,20
15,2,0,4,21.63,3,321.63,5,0,20
16,3,0,1,6.46,1,106.46,6,0,20
17,1,0,3,11.67,2,211.67,7,0,20
18,5,0,1,16.87,0,16.87,8,0,20
19,1,0,4,14.16,3,314.16,9,0,20
20,3,0,2,14.19,3,314.19,10,0,20
21,6,0,0,12.41,0,12.41,11,0,20
22,6,0,1,13.24,0,13.24,12,0,20
23,6,0,2,6.15,0,6.15,13,0,20
24,5,0,2,17.33,1,117.33,14,0,20
25,5,0,3,5.6,2,205.6,15,0,20
26,6,0,3,10.9,0,10.9,16,0,20
27,5,0,4,9.97,2,209.97,17,0,20
