idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,1,10.23,0,1,20,0,10.23
2,1,0,2,19.25,0,1,20,1,119.25
3,1,0,4,17.65,0,1,20,2,217.65
4,1,0,0,6.78,0,0,20,0,6.78
5,1,0,3,21.81,0,1,20,1,121.81
6,2,0,0,21.51,1,0,20,2,221.51
7,2,0,1,8.04,2,0,20,3,308.04
8,2,0,2,18.43,3,0,20,3,318.43
9,3,0,0,9.99,4,0,20,0,9.99
10,3,0,1,6.2,5,0,20,1,106.2
11,2,0,3,20.11,6,0,20,3,320.11
12,3,0,2,14.23,7,0,20,2,214.23
13,4,0,0,10.17,8,0,20,0,10.17
14,4,0,1,23.01,9,0,20,0,23.01
15,4,0,2,11.03,10,0,20,1,111.03
16,5,0,0,6.61,11,0,20,0,6.61
17,3,0,3,13.76,12,0,20,3,313.76
18,5,0,1,14.77,13,0,20,0,14.77
19,3,0,4,14.58,14,0,20,3,314.58
20,6,0,0,12.23,15,0,20,0,12.23
