idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,22.08,0,0,20,2,222.07999999999998
2,5,0,3,14.55,0,1,20,3,314.55
3,5,0,0,9.17,0,0,20,0,9.17
4,5,0,1,23.59,0,1,20,1,123.59
5,5,0,2,6.55,0,1,20,3,306.55
6,2,0,1,16.31,1,0,20,3,316.31
7,1,0,0,20.4,2,0,20,2,220.4
8,3,0,0,21.81,3,0,20,0,21.81
9,3,0,1,22.09,4,0,20,0,22.09
10,1,0,1,8.88,5,0,20,3,308.88
11,4,0,0,9.49,6,0,20,0,9.49
12,1,0,2,16.12,7,0,20,3,316.12
13,3,0,2,22.96,8,0,20,0,22.96
14,4,0,1,14.33,9,0,20,0,14.33
15,3,0,3,21.06,10,0,20,1,121.06
16,4,0,2,16.66,11,0,20,2,216.66
17,2,0,2,17.46,12,0,20,3,317.46
18,6,0,0,17.43,13,0,20,0,17.43
19,6,0,1,5.63,14,0,20,0,5.63
20,6,0,2,13.21,15,0,20,0,13.21
