idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,3,15.64,0,1,20,3,315.64
2,1,0,4,16.93,0,1,20,3,316.93
3,1,0,2,11.13,0,1,20,1,111.13
4,1,0,0,7.94,0,1,20,0,7.94
5,1,0,1,8.84,0,1,20,0,8.84
6,2,0,0,19.86,1,0,20,1,119.86
7,3,0,0,8.54,2,0,20,1,108.53999999999999
8,2,0,1,12.97,3,0,20,2,212.97
9,3,0,1,12.86,4,0,20,2,212.86
10,4,0,0,23.99,5,0,20,1,123.99
11,2,0,2,20.29,6,0,20,2,220.29
12,5,0,0,21.63,7,0,20,1,121.63
13,6,0,0,11.06,8,0,20,1,111.06
14,2,0,3,23.04,9,0,20,2,223.04
15,2,0,4,19.92,10,0,20,3,319.92
16,6,0,1,11.3,11,0,20,0,11.3
17,6,0,2,7.95,12,0,20,1,107.95
18,3,0,2,17.62,13,0,20,2,217.62
19,4,0,1,17.57,14,0,20,2,217.57
20,5,0,1,12.34,15,0,20,2,212.34
