idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,3,11.85,0,1,20,2,211.85
2,3,0,0,9.12,0,0,20,1,109.12
3,3,0,2,20.53,0,1,20,1,120.53
4,3,0,4,17.01,0,1,20,2,217.01
5,3,0,1,13.31,0,1,20,1,113.31
6,1,0,0,6.36,1,0,20,2,206.36
7,1,0,1,15.05,2,0,20,2,215.05
8,2,0,0,18.45,3,0,20,1,118.45
9,1,0,2,14.59,4,0,20,3,314.59
10,4,0,0,12.93,5,0,20,0,12.93
11,2,0,1,11.11,6,0,20,3,311.11
12,4,0,1,19.48,7,0,20,2,219.48
13,5,0,0,13.92,8,0,20,1,113.92
14,1,0,3,18.9,9,0,20,3,318.9
15,5,0,1,11.05,10,0,20,2,211.05
16,6,0,0,8.9,11,0,20,1,108.9
17,5,0,2,11.85,12,0,20,2,211.85
18,4,0,2,20.67,13,0,20,2,220.67000000000002
19,4,0,3,6.86,14,0,20,3,306.86
20,2,0,2,13.07,15,0,20,3,313.07
