idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,1,13.7,0,1,20,0,13.7
2,4,0,0,16.39,0,0,20,3,316.39
3,1,0,2,19.92,0,1,20,1,119.92
4,4,0,1,19.33,0,0,20,3,319.33
5,1,0,0,6.29,0,1,20,0,6.29
6,2,0,0,22.88,1,0,20,2,222.88
7,3,0,0,12.91,2,0,20,1,112.91
8,3,0,1,20.92,3,0,20,2,220.92000000000002
9,2,0,1,13.53,4,0,20,3,313.53
10,3,0,2,8.93,5,0,20,3,308.93
11,5,0,0,12.24,6,0,20,0,12.24
12,1,0,3,21.68,7,0,20,2,221.68
13,5,0,1,10.13,8,0,20,2,210.13
14,4,0,2,23.61,9,0,20,3,323.61
15,6,0,0,23.48,10,0,20,1,123.48
16,6,0,1,19.74,11,0,20,1,119.74
17,6,0,2,8.55,12,0,20,1,108.55
18,2,0,2,14.6,13,0,20,3,314.6
19,1,0,4,5.34,14,0,20,3,305.34
20,3,0,3,14.1,15,0,20,3,314.1
