idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,8.48,0,0,20,0,8.48
2,2,0,0,21.59,0,0,20,2,221.59
3,3,0,1,13.67,0,0,20,3,313.67
4,2,0,1,17.84,0,0,20,2,217.84
5,3,0,2,15.6,0,0,20,3,315.6
6,1,0,0,8.02,1,0,20,1,108.02
7,1,0,1,10.14,2,0,20,1,110.14
8,1,0,2,13.8,3,0,20,2,213.8
9,4,0,0,21.53,4,0,20,0,21.53
10,2,0,2,11.78,5,0,20,3,311.78
11,5,0,0,15.93,6,0,20,0,15.93
12,4,0,1,10.73,7,0,20,2,210.73
13,5,0,1,6.93,8,0,20,1,106.93
14,4,0,2,11.35,9,0,20,2,211.35
15,1,0,3,18.64,10,0,20,2,218.64
16,6,0,0,21.83,11,0,20,0,21.83
17,3,0,3,19.58,12,0,20,3,319.58
18,5,0,2,18.74,13,0,20,1,118.74
19,6,0,1,6.89,14,0,20,0,6.89
20,6,0,2,10.79,15,0,20,0,10.79
