idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,1,6.9,0,1,20,1,106.9
2,4,0,0,9.17,0,1,20,0,9.17
3,4,0,3,5.47,0,1,20,2,205.47
4,4,0,2,22.21,0,1,20,1,122.21000000000001
5,4,0,4,20.41,0,1,20,3,320.41
6,1,0,0,13.41,1,0,20,2,213.41
7,2,0,0,7.92,2,0,20,1,107.92
8,2,0,1,7.94,3,0,20,2,207.94
9,1,0,1,19.05,4,0,20,2,219.05
10,1,0,2,11.99,5,0,20,3,311.99
11,3,0,0,22.46,6,0,20,0,22.46
12,2,0,2,5.43,7,0,20,3,305.43
13,3,0,1,22.3,8,0,20,2,222.3
14,5,0,0,9.26,9,0,20,0,9.26
15,1,0,3,12.36,10,0,20,3,312.36
16,5,0,1,15.22,11,0,20,1,115.22
17,1,0,4,23.21,12,0,20,3,323.21
18,6,0,0,14.7,13,0,20,0,14.7
19,2,0,3,6.63,14,0,20,3,306.63
20,2,0,4,15.52,15,0,20,3,315.52
