idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,14.11,2,214.11,0,0,20
2,4,0,1,14.96,2,214.96,0,0,20
3,4,0,2,12.29,1,112.28999999999999,0,0,20
4,1,0,0,7.64,0,7.64,1,0,20
5,1,0,1,18.71,0,18.71,2,0,20
6,2,0,0,6.55,3,306.55,3,0,20
7,1,0,2,21.38,0,21.38,4,0,20
8,3,0,0,5.99,1,105.99,5,0,20
9,2,0,1,22.94,3,322.94,6,0,20
10,1,0,3,23.56,0,23.56,7,0,20
11,3,0,1,8.6,3,308.6,8,0,20
12,4,0,3,20.84,1,120.84,9,0,20
13,5,0,0,16.78,1,116.78,10,0,20
14,5,0,1,15.29,2,215.29,11,0,20
15,6,0,0,18.61,1,118.61,12,0,20
16,6,0,1,13.23,1,113.23,13,0,20
17,5,0,2,8.45,3,308.45,14,0,20
18,6,0,2,10.46,0,10.46,15,0,20
19,4,0,4,6.64,2,206.64,16,0,20
20,6,0,3,12.87,1,112.87,17,0,20
21,6,0,4,19.17,1,119.17,18,0,20
22,3,0,2,15.04,3,315.04,19,0,20
23,5,0,3,23.86,2,223.86,20,0,20
