idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,1,23.68,0,1,20,1,123.68
2,1,0,2,17.97,0,1,20,2,217.97
3,1,0,0,22.35,0,1,20,0,22.35
4,2,0,0,7.31,1,0,20,1,107.31
5,2,0,1,16.6,2,0,20,2,216.6
6,3,0,0,13.21,3,0,20,2,213.21
7,1,0,3,22.01,4,0,20,3,322.01
8,4,0,0,18.71,5,0,20,0,18.71
9,4,0,1,23.99,6,0,20,1,123.99
10,5,0,0,19.9,7,0,20,1,119.9
11,2,0,2,21.14,8,0,20,2,221.14
12,6,0,0,14.46,9,0,20,0,14.46
13,2,0,3,10.17,10,0,20,3,310.17
14,5,0,1,22.97,11,0,20,1,122.97
15,2,0,4,19.31,12,0,20,3,319.31
16,3,0,1,20.57,13,0,20,2,220.57
17,4,0,2,5.05,14,0,20,2,205.05
18,6,0,1,9.87,15,0,20,0,9.87
19,3,0,2,11.13,16,0,20,3,311.13
20,6,0,2,13.75,17,0,20,1,113.75
21,1,0,4,23.79,18,0,20,3,323.79
22,6,0,3,7.19,19,0,20,0,7.19
23,3,0,3,22.2,20,0,20,3,322.2
