idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,2,20.25,2,220.25,0,1,20
2,3,0,0,7.73,0,7.73,0,0,20
3,3,0,1,16.78,0,16.78,0,1,20
4,1,0,0,19.06,2,219.06,1,0,20
5,2,0,0,7.47,0,7.47,2,0,20
6,2,0,1,11.03,2,211.03,3,0,20
7,4,0,0,5.12,2,205.12,4,0,20
8,5,0,0,15.61,0,15.61,5,0,20
9,2,0,2,15.3,2,215.3,6,0,20
10,5,0,1,5.06,1,105.06,7,0,20
11,6,0,0,22.77,0,22.77,8,0,20
12,3,0,3,16.29,3,316.29,9,0,20
13,5,0,2,21.43,1,121.43,10,0,20
14,6,0,1,22.64,0,22.64,11,0,20
15,6,0,2,19.7,0,19.7,12,0,20
16,6,0,3,9.44,0,9.44,13,0,20
17,3,0,4,23.51,3,323.51,14,0,20
18,1,0,1,15.35,3,315.35,15,0,20
19,2,0,3,10.54,3,310.54,16,0,20
20,6,0,4,13.82,0,13.82,17,0,20
21,1,0,2,18.94,3,318.94,18,0,20
22,4,0,1,9.9,3,309.9,19,0,20
23,5,0,3,18.91,2,218.91,20,0,20
