idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,2,14.3,3,314.3,0,1,20
2,6,0,1,14.17,1,114.17,0,1,20
3,6,0,0,19.39,0,19.39,0,0,20
4,1,0,0,13.23,2,213.23,1,0,20
5,1,0,1,22.65,2,222.65,2,0,20
6,2,0,0,17.98,2,217.98,3,0,20
7,3,0,0,10.49,2,210.49,4,0,20
8,4,0,0,13.45,1,113.45,5,0,20
9,5,0,0,11.51,0,11.51,6,0,20
10,5,0,1,10.99,1,110.99,7,0,20
11,4,0,1,8.24,2,208.24,8,0,20
12,5,0,2,17.74,1,117.74,9,0,20
13,2,0,1,22.24,2,222.24,10,0,20
14,6,0,3,22.76,3,322.76,11,0,20
15,3,0,1,12.07,2,212.07,12,0,20
16,1,0,2,19.35,3,319.35,13,0,20
17,5,0,3,6.66,1,106.66,14,0,20
18,5,0,4,10.79,1,110.78999999999999,15,0,20
19,4,0,2,17.82,0,17.82,16,0,20
20,3,0,2,20.14,2,220.14,17,0,20
21,3,0,3,22.04,2,222.04,18,0,20
22,4,0,3,5.97,2,205.97,19,0,20
23,4,0,4,13.07,2,213.07,20,0,20
