idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,5.66,0,0,20,1,105.66
2,4,0,1,9.76,0,1,20,1,109.76
3,4,0,2,13.18,0,1,20,2,213.18
4,1,0,0,16.72,1,0,20,0,16.72
5,1,0,1,5.8,2,0,20,2,205.8
6,2,0,0,9.26,3,0,20,0,9.26
7,2,0,1,18.0,4,0,20,0,18.0
8,2,0,2,20.35,5,0,20,1,120.35
9,1,0,2,7.82,6,0,20,3,307.82
10,3,0,0,18.16,7,0,20,1,118.16
11,2,0,3,22.77,8,0,20,2,222.77
12,5,0,0,6.79,9,0,20,1,106.79
13,3,0,1,8.02,10,0,20,2,208.02
14,5,0,1,18.63,11,0,20,1,118.63
15,1,0,3,14.98,12,0,20,3,314.98
16,5,0,2,19.0,13,0,20,1,119.0
17,6,0,0,16.5,14,0,20,1,116.5
18,2,0,4,9.71,15,0,20,3,309.71
19,6,0,1,14.71,16,0,20,1,114.71000000000001
20,6,0,2,12.15,17,0,20,1,112.15
21,4,0,3,20.28,18,0,20,2,220.28
22,6,0,3,22.07,19,0,20,0,22.07
23,3,0,2,19.23,20,0,20,2,219.23
