idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,14.32,1,114.32,0,0,20
2,1,0,2,20.65,2,220.65,0,1,20
3,1,0,1,19.14,1,119.14,0,1,20
4,2,0,0,9.54,2,209.54,1,0,20
5,3,0,0,23.96,1,123.96000000000001,2,0,20
6,4,0,0,5.78,1,105.78,3,0,20
7,2,0,1,16.35,3,316.35,4,0,20
8,4,0,1,18.65,1,118.65,5,0,20
9,3,0,1,8.07,2,208.07,6,0,20
10,1,0,3,20.8,2,220.8,7,0,20
11,5,0,0,14.22,1,114.22,8,0,20
12,6,0,0,17.77,0,17.77,9,0,20
13,3,0,2,13.32,2,213.32,10,0,20
14,6,0,1,18.4,0,18.4,11,0,20
15,4,0,2,22.04,1,122.03999999999999,12,0,20
16,3,0,3,23.29,2,223.29,13,0,20
17,4,0,3,15.54,2,215.54,14,0,20
18,6,0,2,13.97,1,113.97,15,0,20
19,5,0,1,13.16,2,213.16,16,0,20
20,2,0,2,23.72,3,323.72,17,0,20
21,1,0,4,21.11,2,221.11,18,0,20
22,6,0,3,18.45,0,18.45,19,0,20
23,4,0,4,22.43,2,222.43,20,0,20
