idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,4,23.98,0,0,1,20
2,5,0,0,12.14,0,0,0,20
3,1,0,0,18.75,0,0,0,20
4,1,0,1,17.92,0,0,0,20
5,3,0,0,6.34,0,0,0,20
6,1,0,2,18.25,0,0,0,20
7,1,0,3,18.57,0,0,1,20
8,3,0,3,17.12,0,0,1,20
9,3,0,1,11.29,0,0,1,20
10,3,0,2,14.41,0,0,1,20
11,5,0,1,14.22,1,0,0,20
12,4,0,0,11.94,2,0,0,20
13,6,0,0,9.03,3,0,0,20
14,5,0,2,17.97,4,0,0,20
15,6,0,1,19.47,5,0,0,20
16,4,0,1,5.84,6,0,0,20
17,4,0,2,10.93,7,0,0,20
18,4,0,3,8.95,8,0,0,20
19,6,0,2,22.37,9,0,0,20
20,4,0,4,20.74,10,0,0,20
21,3,0,4,13.57,11,0,0,20
22,5,0,3,7.35,12,0,0,20
23,5,0,4,17.02,13,0,0,20
