idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,23.19,0,0,20,0,23.19
2,4,0,1,18.45,0,0,20,0,18.45
3,4,0,2,23.87,0,0,20,0,23.87
4,1,0,0,16.78,1,0,20,0,16.78
5,2,0,0,9.81,2,0,20,0,9.81
6,3,0,0,8.4,3,0,20,0,8.4
7,1,0,1,23.19,4,0,20,0,23.19
8,5,0,0,6.01,5,0,20,0,6.01
9,2,0,1,16.89,6,0,20,0,16.89
10,3,0,1,16.29,7,0,20,0,16.29
11,2,0,2,19.72,8,0,20,0,19.72
12,5,0,1,12.59,9,0,20,0,12.59
13,6,0,0,7.4,10,0,20,0,7.4
14,2,0,3,23.16,11,0,20,0,23.16
15,3,0,2,21.27,12,0,20,0,21.27
16,6,0,1,12.53,13,0,20,0,12.53
17,6,0,2,8.15,14,0,20,0,8.15
18,3,0,3,21.34,15,0,20,0,21.34
19,5,0,2,19.64,16,0,20,0,19.64
20,6,0,3,9.82,17,0,20,0,9.82
21,6,0,4,15.16,18,0,20,0,15.16
22,5,0,3,10.28,19,0,20,0,10.28
23,5,0,4,11.72,20,0,20,0,11.72
