idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,7.88,0,0,20,0,7.88
2,1,0,2,22.91,0,1,20,0,22.91
3,1,0,1,10.71,0,1,20,0,10.71
4,2,0,0,6.28,1,0,20,0,6.28
5,3,0,0,6.07,2,0,20,0,6.07
6,2,0,1,10.89,3,0,20,0,10.89
7,2,0,2,14.44,4,0,20,0,14.44
8,3,0,1,9.78,5,0,20,0,9.78
9,2,0,3,19.12,6,0,20,0,19.12
10,3,0,2,13.96,7,0,20,0,13.96
11,3,0,3,17.9,8,0,20,0,17.9
12,2,0,4,21.5,9,0,20,0,21.5
13,4,0,0,17.65,10,0,20,0,17.65
14,3,0,4,20.07,11,0,20,0,20.07
15,5,0,0,5.42,12,0,20,0,5.42
16,6,0,0,5.12,13,0,20,0,5.12
17,5,0,1,9.06,14,0,20,0,9.06
18,5,0,2,15.46,15,0,20,0,15.46
19,6,0,1,10.01,16,0,20,0,10.01
20,4,0,1,22.77,17,0,20,0,22.77
21,6,0,2,7.34,18,0,20,0,7.34
22,6,0,3,11.12,19,0,20,0,11.12
23,6,0,4,9.25,20,0,20,0,9.25
