idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,2,15.42,0,1,20,0,15.42
2,2,0,0,6.32,0,0,20,0,6.32
3,2,0,1,9.3,0,1,20,0,9.3
4,1,0,0,8.11,1,0,20,0,8.11
5,1,0,1,16.49,2,0,20,0,16.49
6,1,0,2,17.93,3,0,20,0,17.93
7,3,0,0,10.02,4,0,20,0,10.02
8,1,0,3,22.06,5,0,20,0,22.06
9,2,0,3,15.55,6,0,20,0,15.55
10,2,0,4,18.83,7,0,20,0,18.83
11,3,0,1,17.59,8,0,20,0,17.59
12,4,0,0,12.9,9,0,20,0,12.9
13,4,0,1,13.28,10,0,20,0,13.28
14,4,0,2,16.72,11,0,20,0,16.72
15,5,0,0,15.83,12,0,20,0,15.83
16,3,0,2,19.66,13,0,20,0,19.66
17,6,0,0,10.93,14,0,20,0,10.93
18,4,0,3,19.28,15,0,20,0,19.28
19,5,0,1,17.38,16,0,20,0,17.38
20,6,0,1,17.27,17,0,20,0,17.27
21,5,0,2,18.56,18,0,20,0,18.56
22,6,0,2,6.47,19,0,20,0,6.47
23,6,0,3,10.34,20,0,20,0,10.34
