idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,1,12.41,0,1,20,0,12.41
2,1,0,2,21.41,0,1,20,0,21.41
3,1,0,0,10.91,0,0,20,0,10.91
4,2,0,0,6.0,1,0,20,0,6.0
5,2,0,1,20.97,2,0,20,0,20.97
6,3,0,0,16.92,3,0,20,0,16.92
7,4,0,0,13.0,4,0,20,0,13.0
8,3,0,1,18.31,5,0,20,0,18.31
9,5,0,0,10.31,6,0,20,0,10.31
10,6,0,0,8.59,7,0,20,0,8.59
11,1,0,3,22.43,8,0,20,0,22.43
12,2,0,2,22.52,9,0,20,0,22.52
13,6,0,1,5.69,10,0,20,0,5.69
14,4,0,1,15.13,11,0,20,0,15.13
15,6,0,2,8.01,12,0,20,0,8.01
16,2,0,3,23.56,13,0,20,0,23.56
17,5,0,1,13.04,14,0,20,0,13.04
18,6,0,3,5.01,15,0,20,0,5.01
19,3,0,2,21.0,16,0,20,0,21.0
20,5,0,2,14.56,17,0,20,0,14.56
21,6,0,4,7.74,18,0,20,0,7.74
22,5,0,3,13.22,19,0,20,0,13.22
23,4,0,2,18.52,20,0,20,0,18.52
