idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,1,11.69,1,111.69,0,1,20
2,5,0,0,23.06,2,223.06,0,0,20
3,4,0,4,17.82,1,117.82,0,1,20
4,4,0,0,22.87,0,22.87,0,0,20
5,1,0,1,22.36,2,222.36,0,1,20
6,1,0,0,9.92,1,109.92,0,0,20
7,4,0,3,17.65,1,117.65,0,1,20
8,5,0,1,9.03,3,309.03,0,1,20
9,5,0,2,21.1,3,321.1,0,1,20
10,4,0,2,17.0,1,117.0,0,1,20
11,2,0,0,21.76,1,121.76,1,0,20
12,2,0,1,21.42,2,221.42000000000002,2,0,20
13,3,0,0,17.35,0,17.35,3,0,20
14,3,0,1,18.95,1,118.95,4,0,20
15,3,0,2,18.62,2,218.62,5,0,20
16,6,0,0,7.97,0,7.97,6,0,20
17,6,0,1,6.76,2,206.76,7,0,20
18,6,0,2,9.05,0,9.05,8,0,20
19,5,0,3,23.68,3,323.68,9,0,20
20,6,0,3,17.11,2,217.11,10,0,20
21,6,0,4,14.66,2,214.66,11,0,20
22,1,0,2,10.91,3,310.91,12,0,20
23,3,0,3,8.27,0,8.27,13,0,20
24,3,0,4,17.5,2,217.5,14,0,20
25,1,0,3,14.55,3,314.55,15,0,20
