idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,1,8.04,0,8.04,0,1,20
2,2,0,0,16.58,2,216.57999999999998,0,0,20
3,5,0,0,7.8,0,7.8,0,0,20
4,2,0,3,20.97,1,120.97,0,1,20
5,2,0,4,23.22,1,123.22,0,1,20
6,2,0,2,7.84,1,107.84,0,1,20
7,4,0,0,17.44,1,117.44,0,0,20
8,4,0,1,6.03,3,306.03,0,0,20
9,4,0,2,9.41,3,309.41,0,1,20
10,2,0,1,9.89,0,9.89,0,0,20
11,5,0,2,5.3,3,305.3,1,0,20
12,1,0,0,16.06,2,216.06,2,0,20
13,3,0,0,7.63,0,7.63,3,0,20
14,4,0,3,11.73,3,311.73,4,0,20
15,3,0,1,10.08,1,110.08,5,0,20
16,3,0,2,22.56,1,122.56,6,0,20
17,6,0,0,12.52,0,12.52,7,0,20
18,1,0,1,17.27,2,217.27,8,0,20
19,3,0,3,16.9,2,216.9,9,0,20
20,4,0,4,16.32,3,316.32,10,0,20
21,6,0,1,5.72,1,105.72,11,0,20
22,5,0,3,14.26,3,314.26,12,0,20
23,1,0,2,9.29,3,309.29,13,0,20
24,3,0,4,23.02,2,223.02,14,0,20
25,6,0,2,13.44,0,13.44,15,0,20
