idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,15.11,3,315.11,0,0,20
2,6,0,1,9.89,2,209.89,0,0,20
3,6,0,2,7.67,1,107.67,0,0,20
4,2,0,4,23.44,3,323.44,0,1,20
5,2,0,2,9.35,3,309.35,0,1,20
6,6,0,4,21.75,2,221.75,0,1,20
7,6,0,3,5.79,0,5.79,0,0,20
8,2,0,0,7.03,3,307.03,0,0,20
9,2,0,1,6.76,3,306.76,0,0,20
10,2,0,3,21.38,3,321.38,0,1,20
11,1,0,0,13.44,0,13.44,1,0,20
12,1,0,1,15.9,3,315.9,2,0,20
13,1,0,2,18.79,3,318.79,3,0,20
14,3,0,0,12.86,1,112.86,4,0,20
15,4,0,0,13.33,0,13.33,5,0,20
16,3,0,1,16.79,3,316.79,6,0,20
17,4,0,1,13.92,3,313.92,7,0,20
18,5,0,0,21.48,0,21.48,8,0,20
19,5,0,1,9.43,2,209.43,9,0,20
20,5,0,2,7.54,2,207.54,10,0,20
21,5,0,3,20.1,1,120.1,11,0,20
22,5,0,4,19.03,0,19.03,12,0,20
23,4,0,2,14.79,1,114.78999999999999,13,0,20
24,4,0,3,15.76,0,15.76,14,0,20
25,4,0,4,15.22,1,115.22,15,0,20
