idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,19.98,0,0,20,2,219.98
2,4,0,3,23.94,0,1,20,1,123.94
3,2,0,0,5.17,0,0,20,1,105.17
4,1,0,3,9.25,0,1,20,3,309.25
5,1,0,1,13.81,0,0,20,2,213.81
6,4,0,0,20.04,0,1,20,0,20.04
7,4,0,2,23.62,0,1,20,0,23.62
8,4,0,1,21.37,0,1,20,0,21.37
9,4,0,4,10.0,0,1,20,2,210.0
10,1,0,2,16.1,0,1,20,2,216.1
11,3,0,0,19.14,1,0,20,0,19.14
12,2,0,1,11.23,2,0,20,3,311.23
13,3,0,1,19.47,3,0,20,2,219.47
14,5,0,0,6.14,4,0,20,2,206.14
15,6,0,0,21.88,5,0,20,1,121.88
16,6,0,1,22.64,6,0,20,0,22.64
17,2,0,2,13.67,7,0,20,3,313.67
18,6,0,2,14.05,8,0,20,0,14.05
19,2,0,3,20.25,9,0,20,3,320.25
20,5,0,1,12.89,10,0,20,1,112.89
21,5,0,2,18.92,11,0,20,1,118.92
22,3,0,2,6.83,12,0,20,3,306.83
23,6,0,3,15.09,13,0,20,0,15.09
24,1,0,4,19.69,14,0,20,3,319.69
25,6,0,4,10.49,15,0,20,0,10.49
