idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,19.69,2,219.69,0,0,20
2,2,0,0,23.73,2,223.73,0,0,20
3,2,0,1,14.76,1,114.76,0,0,20
4,6,0,1,10.38,3,310.38,0,1,20
5,2,0,3,23.4,0,23.4,0,1,20
6,5,0,0,19.62,3,319.62,0,0,20
7,2,0,4,12.65,2,212.65,0,1,20
8,5,0,1,22.72,3,322.72,0,0,20
9,5,0,2,18.19,3,318.19,0,0,20
10,2,0,2,13.74,0,13.74,0,0,20
11,1,0,0,15.01,2,215.01,1,0,20
12,1,0,1,8.5,3,308.5,2,0,20
13,3,0,0,23.97,1,123.97,3,0,20
14,3,0,1,22.46,2,222.46,4,0,20
15,5,0,3,23.43,3,323.43,5,0,20
16,6,0,2,11.19,3,311.19,6,0,20
17,4,0,0,8.28,2,208.28,7,0,20
18,4,0,1,17.41,0,17.41,8,0,20
19,4,0,2,12.29,1,112.28999999999999,9,0,20
20,4,0,3,7.22,2,207.22,10,0,20
21,4,0,4,14.02,0,14.02,11,0,20
22,3,0,2,17.34,0,17.34,12,0,20
23,3,0,3,16.33,0,16.33,13,0,20
24,3,0,4,5.15,3,305.15,14,0,20
25,1,0,2,7.02,2,207.02,15,0,20
