idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,1,8.0,0,0,1,20
2,3,0,1,22.97,0,0,1,20
3,5,0,0,5.51,0,0,0,20
4,3,0,0,19.12,0,0,0,20
5,5,0,3,17.37,0,0,1,20
6,5,0,2,9.77,0,0,1,20
7,5,0,4,17.49,0,0,1,20
8,1,0,0,20.89,1,0,0,20
9,2,0,0,20.37,2,0,0,20
10,6,0,0,18.67,3,0,0,20
11,4,0,0,15.23,4,0,0,20
12,6,0,1,19.31,5,0,0,20
13,4,0,1,19.03,6,0,0,20
14,4,0,2,17.52,7,0,0,20
15,4,0,3,12.88,8,0,0,20
16,2,0,1,14.78,9,0,0,20
17,2,0,2,14.68,10,0,0,20
18,2,0,3,18.82,11,0,0,20
19,4,0,4,11.98,12,0,0,20
20,6,0,2,19.73,13,0,0,20
21,1,0,1,21.61,14,0,0,20
22,6,0,3,14.71,15,0,0,20
23,6,0,4,13.64,16,0,0,20
24,1,0,2,9.49,17,0,0,20
25,1,0,3,8.31,18,0,0,20
26,1,0,4,16.01,19,0,0,20
27,2,0,4,19.98,20,0,0,20
