idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,4,22.08,0,0,1,20
2,1,0,2,16.59,0,0,1,20
3,2,0,1,12.87,0,0,1,20
4,2,0,0,5.41,0,0,1,20
5,1,0,3,17.65,0,0,1,20
6,1,0,0,6.39,0,0,1,20
7,1,0,1,16.38,0,0,1,20
8,6,0,0,14.71,1,0,0,20
9,3,0,0,7.82,2,0,0,20
10,6,0,1,20.51,3,0,0,20
11,3,0,1,12.73,4,0,0,20
12,2,0,2,15.74,5,0,0,20
13,3,0,2,14.29,6,0,0,20
14,4,0,0,6.0,7,0,0,20
15,4,0,1,13.41,8,0,0,20
16,5,0,0,10.1,9,0,0,20
17,3,0,3,12.06,10,0,0,20
18,4,0,2,11.93,11,0,0,20
19,5,0,1,13.38,12,0,0,20
20,6,0,2,23.93,13,0,0,20
21,3,0,4,12.8,14,0,0,20
22,4,0,3,12.12,15,0,0,20
23,4,0,4,7.66,16,0,0,20
24,5,0,2,5.76,17,0,0,20
25,5,0,3,17.5,18,0,0,20
26,5,0,4,23.75,19,0,0,20
27,6,0,3,21.81,20,0,0,20
