idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,8.81,0,0,0,20
2,6,0,4,13.82,0,0,1,20
3,4,0,1,16.96,0,0,1,20
4,4,0,0,6.48,0,0,0,20
5,6,0,1,6.51,0,0,0,20
6,6,0,3,10.62,0,0,1,20
7,6,0,2,8.34,0,0,1,20
8,1,0,0,19.28,1,0,0,20
9,1,0,1,7.18,2,0,0,20
10,3,0,0,10.77,3,0,0,20
11,3,0,1,17.87,4,0,0,20
12,5,0,0,21.19,5,0,0,20
13,5,0,1,23.17,6,0,0,20
14,2,0,0,8.83,7,0,0,20
15,3,0,2,19.34,8,0,0,20
16,3,0,3,20.33,9,0,0,20
17,4,0,2,18.66,10,0,0,20
18,2,0,1,18.29,11,0,0,20
19,1,0,2,8.94,12,0,0,20
20,1,0,3,16.01,13,0,0,20
21,3,0,4,20.06,14,0,0,20
22,2,0,2,9.63,15,0,0,20
23,5,0,2,23.47,16,0,0,20
24,4,0,3,20.97,17,0,0,20
25,2,0,3,10.14,18,0,0,20
26,2,0,4,21.43,19,0,0,20
27,1,0,4,20.31,20,0,0,20
