idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,2,13.61,0,0,1,20
2,5,0,1,7.09,0,0,1,20
3,5,0,0,5.89,0,0,0,20
4,4,0,3,18.91,0,0,1,20
5,4,0,4,20.15,0,0,1,20
6,4,0,0,6.5,0,0,0,20
7,4,0,1,12.63,0,0,1,20
8,5,0,2,23.59,1,0,0,20
9,1,0,0,5.13,2,0,0,20
10,3,0,0,11.44,3,0,0,20
11,3,0,1,11.04,4,0,0,20
12,1,0,1,8.34,5,0,0,20
13,3,0,2,14.55,6,0,0,20
14,1,0,2,10.86,7,0,0,20
15,3,0,3,17.46,8,0,0,20
16,5,0,3,23.96,9,0,0,20
17,1,0,3,11.96,10,0,0,20
18,1,0,4,10.5,11,0,0,20
19,2,0,0,12.92,12,0,0,20
20,2,0,1,11.96,13,0,0,20
21,6,0,0,20.07,14,0,0,20
22,2,0,2,9.1,15,0,0,20
23,3,0,4,19.96,16,0,0,20
24,2,0,3,11.45,17,0,0,20
25,2,0,4,19.19,18,0,0,20
26,6,0,1,19.61,19,0,0,20
27,6,0,2,19.6,20,0,0,20
