idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,10.2,0,0,0,20
2,4,0,0,17.65,0,0,0,20
3,4,0,1,23.09,0,0,0,20
4,2,0,1,7.97,0,0,1,20
5,2,0,2,12.28,0,0,1,20
6,2,0,3,15.56,0,0,1,20
7,2,0,0,6.2,0,0,1,20
8,6,0,0,13.67,1,0,0,20
9,6,0,1,13.66,2,0,0,20
10,1,0,0,6.85,3,0,0,20
11,2,0,4,17.48,4,0,0,20
12,5,0,0,10.44,5,0,0,20
13,6,0,2,20.98,6,0,0,20
14,5,0,1,17.02,7,0,0,20
15,6,0,3,14.6,8,0,0,20
16,3,0,1,14.41,9,0,0,20
17,1,0,1,9.42,10,0,0,20
18,1,0,2,10.52,11,0,0,20
19,6,0,4,15.72,12,0,0,20
20,5,0,2,21.12,13,0,0,20
21,1,0,3,5.83,14,0,0,20
22,5,0,3,21.56,15,0,0,20
23,1,0,4,7.48,16,0,0,20
24,3,0,2,12.73,17,0,0,20
25,3,0,3,12.5,18,0,0,20
26,5,0,4,22.37,19,0,0,20
27,3,0,4,9.27,20,0,0,20
