idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,5.17,0,0,0,20
2,2,0,1,13.85,0,0,0,20
3,2,0,4,14.55,0,0,1,20
4,2,0,2,6.98,0,0,0,20
5,3,0,0,8.31,0,0,0,20
6,3,0,1,15.57,0,0,0,20
7,2,0,3,10.53,0,0,0,20
8,3,0,2,21.6,1,0,0,20
9,5,0,0,12.91,2,0,0,20
10,4,0,0,12.21,3,0,0,20
11,5,0,1,19.88,4,0,0,20
12,4,0,1,19.2,5,0,0,20
13,5,0,2,20.93,6,0,0,20
14,1,0,0,18.86,7,0,0,20
15,6,0,0,17.86,8,0,0,20
16,5,0,3,21.19,9,0,0,20
17,1,0,1,7.86,10,0,0,20
18,1,0,2,17.1,11,0,0,20
19,4,0,2,15.68,12,0,0,20
20,4,0,3,10.05,13,0,0,20
21,5,0,4,20.99,14,0,0,20
22,1,0,3,17.34,15,0,0,20
23,1,0,4,12.0,16,0,0,20
24,4,0,4,12.55,17,0,0,20
25,6,0,1,16.96,18,0,0,20
26,6,0,2,7.13,19,0,0,20
27,6,0,3,13.34,20,0,0,20
