idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,15.64,0,0,0,20
2,1,0,3,11.18,0,0,1,20
3,1,0,4,13.56,0,0,1,20
4,1,0,0,5.96,0,0,1,20
5,4,0,1,20.06,0,0,1,20
6,1,0,1,7.35,0,0,1,20
7,1,0,2,9.07,0,0,1,20
8,2,0,0,20.25,1,0,0,20
9,3,0,0,17.2,2,0,0,20
10,5,0,0,9.36,3,0,0,20
11,5,0,1,15.16,4,0,0,20
12,2,0,1,7.46,5,0,0,20
13,2,0,2,9.34,6,0,0,20
14,6,0,0,15.51,7,0,0,20
15,2,0,3,10.15,8,0,0,20
16,2,0,4,8.71,9,0,0,20
17,3,0,1,19.49,10,0,0,20
18,3,0,2,9.09,11,0,0,20
19,3,0,3,7.21,12,0,0,20
20,3,0,4,6.22,13,0,0,20
21,5,0,2,6.68,14,0,0,20
22,6,0,1,17.29,15,0,0,20
23,5,0,3,19.35,16,0,0,20
24,6,0,2,18.5,17,0,0,20
25,6,0,3,7.79,18,0,0,20
26,6,0,4,17.54,19,0,0,20
27,5,0,4,19.93,20,0,0,20
