idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,10.22,1,0,0,20
2,2,0,1,17.86,2,0,0,20
3,5,0,0,16.82,3,0,0,20
4,5,0,1,17.2,4,0,0,20
5,6,0,0,22.2,5,0,0,20
6,5,0,2,20.89,6,0,0,20
7,3,0,0,10.84,7,0,0,20
8,3,0,1,13.61,8,0,0,20
9,4,0,0,14.22,9,0,0,20
10,2,0,2,20.05,10,0,0,20
11,1,0,0,10.33,11,0,0,20
12,3,0,2,15.92,12,0,0,20
13,1,0,1,8.76,13,0,0,20
14,6,0,1,22.74,14,0,0,20
15,1,0,2,10.33,15,0,0,20
16,3,0,3,19.44,16,0,0,20
17,3,0,4,22.53,17,0,0,20
18,1,0,3,7.8,18,0,0,20
19,5,0,3,22.52,19,0,0,20
20,1,0,4,15.04,20,0,0,20
21,6,0,2,23.25,21,0,0,20
22,2,0,3,15.42,22,0,0,20
23,2,0,4,22.19,23,0,0,20
24,4,0,1,11.79,24,0,0,20
25,4,0,2,11.57,25,0,0,20
