idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6.0,0,0.0,10.63,0,0,0,20
2,2.0,0,0.0,5.08,0,0,0,20
3,5.0,0,3.0,20.47,0,0,1,20
4,3.0,0,0.0,21.78,0,0,0,20
5,3.0,0,1.0,15.51,0,0,0,20
6,3.0,0,2.0,22.53,0,0,0,20
7,1.0,0,0.0,11.97,0,0,0,20
8,1.0,0,1.0,9.94,0,0,0,20
9,5.0,0,4.0,22.14,0,0,1,20
10,2.0,0,1.0,6.82,0,0,1,20
11,5.0,0,0.0,21.88,0,0,0,20
12,5.0,0,1.0,16.35,0,0,0,20
13,3.0,0,3.0,23.05,0,0,1,20
14,5.0,0,2.0,16.88,0,0,0,20
15,6.0,0,1.0,11.48,0,0,2,20
16,6.0,0,2.0,20.47,1,0,0,20
17,6.0,0,3.0,21.68,2,0,0,20
18,2.0,0,2.0,7.18,3,0,0,20
19,1.0,0,2.0,17.46,4,0,0,20
20,2.0,0,3.0,13.42,5,0,0,20
21,1.0,0,3.0,18.35,6,0,0,20
22,3.0,0,4.0,23.48,7,0,0,20
23,2.0,0,4.0,6.1,8,0,0,20
24,1.0,0,4.0,14.91,9,0,0,20
25,6.0,0,4.0,24.0,10,0,0,20
26,,0,,17.81,11,0,0,20
27,,0,,13.03,12,0,0,20
