idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6.0,0,0.0,21.76,0,0,0,20
2,2.0,0,2.0,5.64,0,0,1,20
3,5.0,0,0.0,8.13,0,0,0,20
4,6.0,0,1.0,13.41,0,0,0,20
5,1.0,0,0.0,9.83,0,0,0,20
6,5.0,0,3.0,22.64,0,0,1,20
7,5.0,0,1.0,17.89,0,0,0,20
8,6.0,0,4.0,10.52,0,0,1,20
9,6.0,0,3.0,5.85,0,0,1,20
10,1.0,0,1.0,13.19,0,0,0,20
11,6.0,0,2.0,5.84,0,0,0,20
12,5.0,0,2.0,18.98,0,0,2,20
13,2.0,0,0.0,6.66,0,0,0,20
14,2.0,0,1.0,5.53,0,0,0,20
15,1.0,0,2.0,13.55,0,0,1,20
16,1.0,0,3.0,22.09,1,0,0,20
17,3.0,0,0.0,9.08,2,0,0,20
18,3.0,0,1.0,12.69,3,0,0,20
19,3.0,0,2.0,13.02,4,0,0,20
20,3.0,0,3.0,17.31,5,0,0,20
21,2.0,0,3.0,12.11,6,0,0,20
22,2.0,0,4.0,16.32,7,0,0,20
23,3.0,0,4.0,11.9,8,0,0,20
24,1.0,0,4.0,18.67,9,0,0,20
25,5.0,0,4.0,19.31,10,0,0,20
26,,0,,19.5,11,0,0,20
27,,0,,20.07,12,0,0,20
