idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2.0,0,0.0,16.21,0,0,0,20
2,6.0,0,0.0,16.83,0,0,0,20
3,4.0,0,2.0,10.69,0,0,1,20
4,2.0,0,1.0,16.98,0,0,0,20
5,1.0,0,0.0,9.11,0,0,0,20
6,6.0,0,3.0,18.23,0,0,1,20
7,6.0,0,1.0,17.17,0,0,0,20
8,6.0,0,4.0,19.02,0,0,1,20
9,1.0,0,1.0,9.73,0,0,0,20
10,1.0,0,2.0,22.17,0,0,0,20
11,1.0,0,3.0,17.95,0,0,0,20
12,4.0,0,0.0,5.79,0,0,0,20
13,1.0,0,4.0,20.25,0,0,0,20
14,6.0,0,2.0,17.56,0,0,1,20
15,4.0,0,1.0,10.1,0,0,1,20
16,3.0,0,0.0,15.82,1,0,0,20
17,2.0,0,2.0,23.27,2,0,0,20
18,3.0,0,1.0,8.06,3,0,0,20
19,4.0,0,3.0,20.7,4,0,0,20
20,3.0,0,2.0,11.1,5,0,0,20
21,2.0,0,3.0,23.89,6,0,0,20
22,3.0,0,3.0,12.62,7,0,0,20
23,3.0,0,4.0,10.1,8,0,0,20
24,4.0,0,4.0,13.65,9,0,0,20
25,2.0,0,4.0,9.67,10,0,0,20
26,,0,,19.47,11,0,0,20
27,,0,,22.95,12,0,0,20
