idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,3,15.17,0,1,20,0,15.17
2,5,0,0,9.29,0,0,20,0,9.29
3,3,0,2,11.66,0,1,20,0,11.66
4,1,0,0,5.87,0,0,20,0,5.87
5,5,0,1,10.07,0,0,20,0,10.07
6,5,0,2,12.86,0,0,20,0,12.86
7,1,0,1,22.59,0,0,20,0,22.59
8,3,0,0,11.88,0,0,20,0,11.88
9,5,0,3,12.82,0,0,20,0,12.82
10,3,0,1,9.01,0,0,20,0,9.01
11,5,0,4,18.79,0,1,20,0,18.79
12,1,0,2,14.33,0,0,20,0,14.33
13,1,0,3,17.36,0,0,20,0,17.36
14,1,0,4,21.44,0,0,20,0,21.44
15,3,0,4,17.97,0,2,20,0,17.97
16,2,0,0,23.48,1,0,20,0,23.48
17,2,0,1,23.74,2,0,20,0,23.74
18,4,0,0,13.1,3,0,20,0,13.1
19,4,0,1,16.89,4,0,20,0,16.89
20,6,0,0,7.98,5,0,20,0,7.98
21,6,0,1,7.81,6,0,20,0,7.81
22,6,0,2,9.87,7,0,20,0,9.87
23,6,0,3,12.63,8,0,20,0,12.63
