idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,16.0,0,0,20,0,16.0
2,4,0,0,9.61,0,0,20,0,9.61
3,1,0,0,7.33,0,0,20,0,7.33
4,6,0,1,15.76,0,0,20,0,15.76
5,1,0,1,9.2,0,0,20,0,9.2
6,6,0,2,18.07,0,1,20,0,18.07
7,4,0,1,19.28,0,0,20,0,19.28
8,3,0,3,15.54,0,1,20,0,15.54
9,3,0,1,12.55,0,1,20,0,12.55
10,3,0,0,10.61,0,0,20,0,10.61
11,4,0,2,8.48,0,0,20,0,8.48
12,4,0,3,6.57,0,0,20,0,6.57
13,3,0,2,13.98,0,1,20,0,13.98
14,6,0,3,20.59,0,1,20,0,20.59
15,4,0,4,6.93,0,1,20,0,6.93
16,3,0,4,23.28,1,0,20,0,23.28
17,2,0,0,13.45,2,0,20,0,13.45
18,5,0,0,7.63,3,0,20,0,7.63
19,2,0,1,17.84,4,0,20,0,17.84
20,2,0,2,22.33,5,0,20,0,22.33
21,5,0,1,7.61,6,0,20,0,7.61
22,1,0,2,14.61,7,0,20,0,14.61
23,1,0,3,15.7,8,0,20,0,15.7
