idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,3,16.55,0,1,20,0,16.55
2,6,0,0,13.57,0,0,20,0,13.57
3,3,0,0,12.64,0,0,20,0,12.64
4,6,0,4,22.95,0,1,20,0,22.95
5,2,0,3,19.66,0,1,20,0,19.66
6,2,0,0,7.46,0,0,20,0,7.46
7,3,0,1,21.88,0,0,20,0,21.88
8,2,0,1,21.58,0,0,20,0,21.58
9,3,0,2,5.72,0,0,20,0,5.72
10,2,0,4,20.78,0,1,20,0,20.78
11,3,0,4,9.49,0,1,20,0,9.49
12,6,0,1,14.23,0,0,20,0,14.23
13,3,0,3,8.81,0,0,20,0,8.81
14,6,0,2,14.98,0,0,20,0,14.98
15,2,0,2,19.14,0,0,20,0,19.14
16,1,0,0,13.98,1,0,20,0,13.98
17,1,0,1,19.76,2,0,20,0,19.76
18,4,0,0,11.43,3,0,20,0,11.43
19,4,0,1,14.4,4,0,20,0,14.4
20,1,0,2,23.06,5,0,20,0,23.06
21,4,0,2,19.06,6,0,20,0,19.06
22,5,0,0,15.53,7,0,20,0,15.53
23,5,0,1,5.89,8,0,20,0,5.89
