idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,21.14,0,0,20,0,21.14
2,4,0,0,16.12,0,0,20,0,16.12
3,4,0,1,16.25,0,0,20,0,16.25
4,4,0,2,21.09,0,0,20,0,21.09
5,2,0,3,6.54,0,1,20,0,6.54
6,3,0,1,13.66,0,0,20,0,13.66
7,6,0,4,18.4,0,1,20,0,18.4
8,6,0,3,17.18,0,1,20,0,17.18
9,2,0,0,17.06,0,0,20,0,17.06
10,2,0,1,5.55,0,0,20,0,5.55
11,6,0,0,16.62,0,0,20,0,16.62
12,2,0,4,9.16,0,1,20,0,9.16
13,6,0,1,22.3,0,0,20,0,22.3
14,6,0,2,16.17,0,0,20,0,16.17
15,2,0,2,5.78,0,1,20,0,5.78
16,4,0,3,23.81,1,0,20,0,23.81
17,1,0,0,8.32,2,0,20,0,8.32
18,3,0,2,22.78,3,0,20,0,22.78
19,1,0,1,21.01,4,0,20,0,21.01
20,5,0,0,13.98,5,0,20,0,13.98
21,5,0,1,8.0,6,0,20,0,8.0
22,5,0,2,17.97,7,0,20,0,17.97
23,5,0,3,7.58,8,0,20,0,7.58
