idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,4,12.26,0,1,20,3,312.26
2,5,0,3,9.27,0,1,20,3,309.27
3,5,0,2,21.88,0,1,20,2,221.88
4,5,0,0,19.86,0,1,20,1,119.86
5,5,0,1,20.1,0,1,20,2,220.1
6,1,0,0,15.17,1,0,20,2,215.17
7,2,0,0,9.35,2,0,20,2,209.35
8,3,0,0,13.83,3,0,20,0,13.83
9,2,0,1,9.64,4,0,20,2,209.64
10,3,0,1,12.81,5,0,20,1,112.81
11,4,0,0,9.44,6,0,20,1,109.44
12,1,0,1,19.05,7,0,20,3,319.05
13,2,0,2,10.96,8,0,20,2,210.96
14,6,0,0,20.84,9,0,20,0,20.84
15,6,0,1,7.46,10,0,20,1,107.46
16,2,0,3,19.54,11,0,20,2,219.54
17,3,0,2,22.84,12,0,20,1,122.84
18,2,0,4,23.39,13,0,20,2,223.39
19,3,0,3,20.29,14,0,20,2,220.29
20,4,0,1,21.88,15,0,20,1,121.88
21,6,0,2,13.16,16,0,20,1,113.16
22,4,0,2,15.8,17,0,20,2,215.8
23,3,0,4,14.71,18,0,20,3,314.71
