idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,3,9.32,3,309.32,0,1,20
2,3,0,1,8.45,1,108.45,0,1,20
3,3,0,2,13.25,1,113.25,0,1,20
4,3,0,4,14.11,3,314.11,0,1,20
5,3,0,0,11.49,0,11.49,0,0,20
6,1,0,0,16.88,2,216.88,1,0,20
7,1,0,1,12.6,3,312.6,2,0,20
8,2,0,0,12.8,2,212.8,3,0,20
9,4,0,0,12.25,2,212.25,4,0,20
10,5,0,0,16.37,0,16.37,5,0,20
11,2,0,1,22.58,2,222.57999999999998,6,0,20
12,6,0,0,15.47,0,15.47,7,0,20
13,5,0,1,6.94,2,206.94,8,0,20
14,6,0,1,21.28,1,121.28,9,0,20
15,1,0,2,14.2,3,314.2,10,0,20
16,6,0,2,19.36,0,19.36,11,0,20
17,6,0,3,17.48,1,117.48,12,0,20
18,2,0,2,12.62,3,312.62,13,0,20
19,1,0,3,22.81,3,322.81,14,0,20
20,5,0,2,5.97,0,5.97,15,0,20
21,5,0,3,21.99,0,21.99,16,0,20
22,5,0,4,17.61,0,17.61,17,0,20
23,2,0,3,17.38,3,317.38,18,0,20
