idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,4,19.98,2,219.98,0,1,20
2,1,0,0,11.17,0,11.17,0,0,20
3,1,0,1,7.07,0,7.07,0,0,20
4,1,0,3,16.34,2,216.34,0,1,20
5,1,0,2,7.85,1,107.85,0,0,20
6,2,0,0,16.61,0,16.61,1,0,20
7,2,0,1,9.01,3,309.01,2,0,20
8,3,0,0,5.97,3,305.97,3,0,20
9,2,0,2,11.48,3,311.48,4,0,20
10,4,0,0,11.18,1,111.18,5,0,20
11,2,0,3,15.01,3,315.01,6,0,20
12,4,0,1,5.08,2,205.08,7,0,20
13,5,0,0,10.05,1,110.05,8,0,20
14,3,0,1,15.0,3,315.0,9,0,20
15,4,0,2,8.45,3,308.45,10,0,20
16,5,0,1,17.54,1,117.53999999999999,11,0,20
17,6,0,0,14.68,0,14.68,12,0,20
18,6,0,1,6.49,0,6.49,13,0,20
19,4,0,3,8.48,3,308.48,14,0,20
20,6,0,2,12.59,0,12.59,15,0,20
21,6,0,3,11.1,1,111.1,16,0,20
22,5,0,2,22.56,2,222.56,17,0,20
23,2,0,4,23.16,3,323.16,18,0,20
