idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,2,17.63,0,0,1,20
2,1,0,1,12.28,0,0,1,20
3,4,0,0,9.26,0,0,0,20
4,1,0,3,22.06,0,0,1,20
5,1,0,0,5.62,0,0,1,20
6,5,0,0,8.01,1,0,0,20
7,5,0,1,9.53,2,0,0,20
8,5,0,2,19.7,3,0,0,20
9,4,0,1,9.85,4,0,0,20
10,4,0,2,10.74,5,0,0,20
11,2,0,0,8.34,6,0,0,20
12,6,0,0,13.52,7,0,0,20
13,2,0,1,5.7,8,0,0,20
14,5,0,3,20.75,9,0,0,20
15,3,0,0,5.03,10,0,0,20
16,2,0,2,5.73,11,0,0,20
17,6,0,1,14.98,12,0,0,20
18,4,0,3,13.54,13,0,0,20
19,3,0,1,6.44,14,0,0,20
20,2,0,3,5.13,15,0,0,20
21,6,0,2,19.71,16,0,0,20
22,4,0,4,19.63,17,0,0,20
23,2,0,4,6.3,18,0,0,20
