idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,12.24,0,0,20,1,112.24
2,3,0,1,9.91,0,1,20,2,209.91
3,3,0,2,7.96,0,1,20,3,307.96
4,1,0,0,15.8,1,0,20,0,15.8
5,1,0,1,6.63,2,0,20,2,206.63
6,2,0,0,7.35,3,0,20,3,307.35
7,2,0,1,21.61,4,0,20,3,321.61
8,1,0,2,17.5,5,0,20,2,217.5
9,3,0,3,20.87,6,0,20,3,320.87
10,1,0,3,9.98,7,0,20,3,309.98
11,4,0,0,11.02,8,0,20,0,11.02
12,4,0,1,20.85,9,0,20,2,220.85
13,5,0,0,23.76,10,0,20,1,123.76
14,4,0,2,14.48,11,0,20,3,314.48
15,5,0,1,8.21,12,0,20,3,308.21
