idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,15.54,0,0,20,1,115.53999999999999
2,4,0,2,5.03,0,1,20,3,305.03
3,4,0,1,12.61,0,0,20,2,212.61
4,1,0,0,10.26,1,0,20,3,310.26
5,2,0,0,23.94,2,0,20,1,123.94
6,1,0,1,22.99,3,0,20,3,322.99
7,2,0,1,20.98,4,0,20,3,320.98
8,3,0,0,14.21,5,0,20,3,314.21
9,5,0,0,17.06,6,0,20,0,17.06
10,5,0,1,18.93,7,0,20,0,18.93
11,5,0,2,22.94,8,0,20,1,122.94
12,5,0,3,20.47,9,0,20,2,220.47
13,6,0,0,6.3,10,0,20,0,6.3
14,3,0,1,20.53,11,0,20,3,320.53
15,6,0,1,20.92,12,0,20,1,120.92
